transaction_id,store_id,product_id,quantity_sold,unit_price,total_amount,sale_date
51661,3,1004,9,180.0,1620.0,2024-05-21
51662,1,1011,5,30.0,150.0,2024-07-17
51663,1,1009,5,85.0,425.0,2024-04-25
51664,2,1006,7,120.0,840.0,2024-12-02
51665,2,1002,7,35.0,245.0,2024-09-23
51666,5,1014,4,35.0,140.0,2024-08-01
51667,2,1010,3,25.0,75.0,2024-08-06
51668,3,1010,6,25.0,150.0,2024-08-17
51669,5,1003,4,55.0,220.0,2024-11-30
51670,2,1010,9,25.0,225.0,2024-12-16
51671,2,1014,3,35.0,105.0,2024-06-07
51672,5,1003,7,55.0,385.0,2024-03-15
51673,5,1003,6,55.0,330.0,2024-02-04
51674,5,1009,2,85.0,170.0,2024-04-04
51675,3,1014,3,35.0,105.0,2024-01-16
51676,3,1007,7,45.0,315.0,2024-06-04
51677,4,1012,5,40.0,200.0,2024-03-18
51678,2,1002,3,35.0,105.0,2024-04-04
51679,1,1013,10,120.0,1200.0,2024-11-11
51680,3,1010,10,25.0,250.0,2024-11-09
51681,2,1010,4,25.0,100.0,2024-04-28
51682,1,1006,2,120.0,240.0,2024-12-18
51683,4,1003,9,55.0,495.0,2024-11-05
51684,4,1012,6,40.0,240.0,2024-04-04
51685,4,1008,8,65.0,520.0,2024-03-11
51686,2,1004,4,180.0,720.0,2024-01-17
51687,4,1013,1,120.0,120.0,2024-05-18
51688,4,1004,4,180.0,720.0,2024-04-14
51689,1,1003,8,55.0,440.0,2024-11-11
51690,4,1012,6,40.0,240.0,2024-08-22
51691,2,1007,7,45.0,315.0,2024-01-22
51692,5,1012,7,40.0,280.0,2024-06-09
51693,4,1010,10,25.0,250.0,2024-10-31
51694,5,1009,1,85.0,85.0,2024-09-23
51695,1,1008,8,65.0,520.0,2024-01-22
51696,2,1009,9,85.0,765.0,2024-07-21
51697,1,1009,7,85.0,595.0,2024-09-21
51698,1,1004,5,180.0,900.0,2024-08-13
51699,4,1005,5,185.0,925.0,2024-08-24
51700,2,1007,5,45.0,225.0,2024-11-09
51701,1,1012,9,40.0,360.0,2024-03-13
51702,4,1014,8,35.0,280.0,2024-02-16
51703,5,1002,3,35.0,105.0,2024-10-26
51704,5,1003,7,55.0,385.0,2024-07-30
51705,3,1008,1,65.0,65.0,2024-04-01
51706,4,1010,4,25.0,100.0,2024-08-20
51707,1,1005,6,185.0,1110.0,2024-12-20
51708,2,1012,2,40.0,80.0,2024-02-16
51709,1,1012,8,40.0,320.0,2024-11-20
51710,3,1002,9,35.0,315.0,2024-12-28
51711,4,1012,9,40.0,360.0,2024-11-09
51712,2,1007,9,45.0,405.0,2024-07-13
51713,1,1013,3,120.0,360.0,2024-06-20
51714,5,1014,3,35.0,105.0,2024-03-24
51715,2,1003,1,55.0,55.0,2024-08-02
51716,3,1005,8,185.0,1480.0,2024-05-27
51717,2,1002,3,35.0,105.0,2024-04-13
51718,1,1010,5,25.0,125.0,2024-01-07
51719,4,1008,8,65.0,520.0,2024-10-05
51720,1,1010,8,25.0,200.0,2024-05-01
51721,2,1010,8,25.0,200.0,2024-08-20
51722,4,1008,2,65.0,130.0,2024-11-03
51723,5,1001,4,450.0,1800.0,2024-10-07
51724,3,1010,9,25.0,225.0,2024-04-16
51725,1,1003,3,55.0,165.0,2024-01-29
51726,3,1001,3,450.0,1350.0,2024-01-17
51727,5,1014,10,35.0,350.0,2024-06-01
51728,3,1002,1,35.0,35.0,2024-02-25
51729,4,1003,3,55.0,165.0,2024-12-10
51730,3,1010,10,25.0,250.0,2024-10-20
51731,5,1003,8,55.0,440.0,2024-10-23
51732,3,1001,2,450.0,900.0,2024-06-02
51733,3,1006,7,120.0,840.0,2024-02-04
51734,4,1014,9,35.0,315.0,2024-02-03
51735,3,1008,3,65.0,195.0,2024-03-03
51736,3,1006,9,120.0,1080.0,2024-07-30
51737,5,1004,4,180.0,720.0,2024-11-09
51738,1,1002,10,35.0,350.0,2024-11-18
51739,5,1002,8,35.0,280.0,2024-12-18
51740,5,1013,5,120.0,600.0,2024-08-06
51741,5,1014,6,35.0,210.0,2024-05-12
51742,5,1010,10,25.0,250.0,2024-06-30
51743,2,1010,10,25.0,250.0,2024-09-11
51744,5,1012,8,40.0,320.0,2024-09-09
51745,2,1010,4,25.0,100.0,2024-12-28
51746,3,1004,1,180.0,180.0,2024-03-01
51747,1,1008,2,65.0,130.0,2024-04-16
51748,5,1007,7,45.0,315.0,2024-01-24
51749,3,1006,9,120.0,1080.0,2024-11-22
51750,2,1001,4,450.0,1800.0,2024-12-19
51751,3,1005,2,185.0,370.0,2024-06-06
51752,3,1009,9,85.0,765.0,2024-06-14
51753,1,1002,6,35.0,210.0,2024-06-23
51754,4,1012,10,40.0,400.0,2024-11-11
51755,1,1014,3,35.0,105.0,2024-04-09
51756,3,1014,6,35.0,210.0,2024-12-10
51757,4,1008,1,65.0,65.0,2024-11-26
51758,2,1008,3,65.0,195.0,2024-11-17
51759,4,1014,9,35.0,315.0,2024-06-20
51760,4,1013,7,120.0,840.0,2024-01-29
51761,5,1005,10,185.0,1850.0,2024-12-13
51762,3,1009,9,85.0,765.0,2024-01-10
51763,2,1010,6,25.0,150.0,2024-06-30
51764,1,1003,5,55.0,275.0,2024-01-16
51765,3,1007,9,45.0,405.0,2024-03-25
51766,5,1010,7,25.0,175.0,2024-04-05
51767,5,1002,5,35.0,175.0,2024-12-27
51768,3,1012,1,40.0,40.0,2024-05-19
51769,4,1002,8,35.0,280.0,2024-05-01
51770,3,1008,5,65.0,325.0,2024-04-20
51771,5,1005,3,185.0,555.0,2024-02-27
51772,3,1013,1,120.0,120.0,2024-04-13
51773,1,1008,9,65.0,585.0,2024-01-13
51774,4,1009,3,85.0,255.0,2024-04-07
51775,3,1008,9,65.0,585.0,2024-06-07
51776,3,1003,2,55.0,110.0,2024-09-21
51777,2,1004,1,180.0,180.0,2024-08-23
51778,4,1012,9,40.0,360.0,2024-02-29
51779,1,1005,1,185.0,185.0,2024-12-17
51780,5,1014,2,35.0,70.0,2024-06-19
51781,4,1001,2,450.0,900.0,2024-09-23
51782,3,1001,10,450.0,4500.0,2024-06-08
51783,2,1006,4,120.0,480.0,2024-04-08
51784,3,1005,9,185.0,1665.0,2024-06-12
51785,4,1011,2,30.0,60.0,2024-05-19
51786,2,1003,5,55.0,275.0,2024-02-28
51787,1,1010,9,25.0,225.0,2024-09-20
51788,1,1004,9,180.0,1620.0,2024-06-28
51789,5,1006,5,120.0,600.0,2024-03-13
51790,3,1010,4,25.0,100.0,2024-03-28
51791,1,1005,10,185.0,1850.0,2024-06-22
51792,5,1008,1,65.0,65.0,2024-03-07
51793,1,1008,1,65.0,65.0,2024-02-24
51794,4,1001,2,450.0,900.0,2024-08-06
51795,4,1003,10,55.0,550.0,2024-10-30
51796,4,1010,6,25.0,150.0,2024-06-08
51797,3,1014,4,35.0,140.0,2024-12-09
51798,5,1002,8,35.0,280.0,2024-10-17
51799,2,1002,8,35.0,280.0,2024-02-19
51800,4,1005,8,185.0,1480.0,2024-08-28
51801,2,1004,3,180.0,540.0,2024-11-11
51802,3,1006,7,120.0,840.0,2024-04-03
51803,3,1013,6,120.0,720.0,2024-08-20
51804,4,1001,2,450.0,900.0,2024-08-31
51805,1,1006,8,120.0,960.0,2024-08-24
51806,2,1005,6,185.0,1110.0,2024-11-05
51807,5,1003,9,55.0,495.0,2024-02-22
51808,4,1014,2,35.0,70.0,2024-06-15
51809,5,1011,2,30.0,60.0,2024-06-03
51810,5,1008,7,65.0,455.0,2024-10-29
51811,4,1004,10,180.0,1800.0,2024-05-04
51812,5,1003,8,55.0,440.0,2024-07-15
51813,1,1006,4,120.0,480.0,2024-12-21
51814,5,1007,7,45.0,315.0,2024-10-17
51815,3,1009,4,85.0,340.0,2024-03-29
51816,1,1012,10,40.0,400.0,2024-09-06
51817,1,1010,10,25.0,250.0,2024-08-25
51818,3,1009,2,85.0,170.0,2024-08-15
51819,2,1005,7,185.0,1295.0,2024-02-05
51820,5,1002,10,35.0,350.0,2024-07-13
51821,3,1008,1,65.0,65.0,2024-02-16
51822,2,1014,3,35.0,105.0,2024-10-24
51823,1,1013,3,120.0,360.0,2024-12-04
51824,2,1008,9,65.0,585.0,2024-05-29
51825,4,1010,10,25.0,250.0,2024-08-16
51826,2,1004,6,180.0,1080.0,2024-06-02
51827,5,1013,5,120.0,600.0,2024-08-10
51828,3,1002,10,35.0,350.0,2024-01-05
51829,5,1009,7,85.0,595.0,2024-03-06
51830,3,1001,6,450.0,2700.0,2024-10-08
51831,1,1001,9,450.0,4050.0,2024-07-02
51832,1,1014,5,35.0,175.0,2024-01-16
51833,2,1007,10,45.0,450.0,2024-07-20
51834,3,1012,7,40.0,280.0,2024-07-26
51835,4,1007,9,45.0,405.0,2024-04-18
51836,2,1008,3,65.0,195.0,2024-04-06
51837,5,1007,6,45.0,270.0,2024-08-01
51838,2,1005,3,185.0,555.0,2024-03-09
51839,1,1002,1,35.0,35.0,2024-03-14
51840,4,1011,7,30.0,210.0,2024-03-10
51841,1,1003,7,55.0,385.0,2024-08-21
51842,5,1007,10,45.0,450.0,2024-04-02
51843,4,1009,7,85.0,595.0,2024-10-09
51844,4,1007,6,45.0,270.0,2024-04-25
51845,2,1007,10,45.0,450.0,2024-01-04
51846,5,1008,4,65.0,260.0,2024-12-30
51847,5,1005,7,185.0,1295.0,2024-10-06
51848,5,1006,1,120.0,120.0,2024-01-20
51849,5,1008,6,65.0,390.0,2024-02-27
51850,5,1008,2,65.0,130.0,2024-03-13
51851,5,1014,5,35.0,175.0,2024-08-26
51852,5,1002,9,35.0,315.0,2024-11-08
51853,1,1004,8,180.0,1440.0,2024-11-18
51854,1,1011,9,30.0,270.0,2024-10-23
51855,3,1010,1,25.0,25.0,2024-06-24
51856,5,1013,1,120.0,120.0,2024-08-28
51857,4,1009,8,85.0,680.0,2024-10-20
51858,3,1007,6,45.0,270.0,2024-05-30
51859,3,1003,1,55.0,55.0,2024-12-21
51860,5,1012,5,40.0,200.0,2024-10-15
51861,3,1001,8,450.0,3600.0,2024-10-23
51862,2,1010,1,25.0,25.0,2024-12-02
51863,3,1013,10,120.0,1200.0,2024-01-14
51864,3,1008,2,65.0,130.0,2024-03-05
51865,5,1002,5,35.0,175.0,2024-05-09
51866,2,1010,5,25.0,125.0,2024-05-20
51867,3,1001,2,450.0,900.0,2024-11-05
51868,2,1010,3,25.0,75.0,2024-12-03
51869,4,1006,3,120.0,360.0,2024-05-13
51870,2,1008,3,65.0,195.0,2024-09-27
51871,1,1006,2,120.0,240.0,2024-03-15
51872,5,1014,3,35.0,105.0,2024-09-10
51873,4,1013,7,120.0,840.0,2024-05-01
51874,4,1012,3,40.0,120.0,2024-04-17
51875,5,1012,6,40.0,240.0,2024-01-28
51876,3,1013,2,120.0,240.0,2024-01-27
51877,2,1008,7,65.0,455.0,2024-08-31
51878,3,1008,9,65.0,585.0,2024-04-29
51879,4,1011,7,30.0,210.0,2024-08-30
51880,3,1003,9,55.0,495.0,2024-08-10
51881,1,1005,8,185.0,1480.0,2024-07-14
51882,3,1009,1,85.0,85.0,2024-02-19
51883,5,1011,6,30.0,180.0,2024-08-09
51884,5,1011,5,30.0,150.0,2024-06-20
51885,3,1005,2,185.0,370.0,2024-05-10
51886,5,1007,8,45.0,360.0,2024-12-11
51887,2,1012,10,40.0,400.0,2024-04-09
51888,5,1006,3,120.0,360.0,2024-06-09
51889,5,1001,1,450.0,450.0,2024-02-04
51890,1,1007,2,45.0,90.0,2024-09-25
51891,1,1011,8,30.0,240.0,2024-06-28
51892,2,1012,5,40.0,200.0,2024-05-08
51893,2,1001,1,450.0,450.0,2024-11-13
51894,1,1001,10,450.0,4500.0,2024-12-02
51895,2,1010,2,25.0,50.0,2024-12-28
51896,1,1002,10,35.0,350.0,2024-03-07
51897,4,1011,10,30.0,300.0,2024-04-04
51898,1,1012,3,40.0,120.0,2024-05-09
51899,3,1008,2,65.0,130.0,2024-11-23
51900,4,1005,7,185.0,1295.0,2024-12-20
51901,3,1005,3,185.0,555.0,2024-02-07
51902,3,1013,1,120.0,120.0,2024-07-14
51903,4,1006,1,120.0,120.0,2024-05-12
51904,3,1003,8,55.0,440.0,2024-02-05
51905,4,1004,10,180.0,1800.0,2024-07-20
51906,2,1011,8,30.0,240.0,2024-02-25
51907,2,1009,7,85.0,595.0,2024-04-21
51908,5,1011,2,30.0,60.0,2024-08-14
51909,3,1002,1,35.0,35.0,2024-02-07
51910,1,1010,5,25.0,125.0,2024-08-16
51911,1,1008,3,65.0,195.0,2024-11-30
51912,1,1001,7,450.0,3150.0,2024-05-16
51913,2,1012,6,40.0,240.0,2024-07-19
51914,5,1001,9,450.0,4050.0,2024-12-28
51915,4,1008,7,65.0,455.0,2024-07-25
51916,1,1009,4,85.0,340.0,2024-01-02
51917,4,1012,8,40.0,320.0,2024-03-03
51918,5,1009,6,85.0,510.0,2024-06-19
51919,3,1007,1,45.0,45.0,2024-11-19
51920,1,1006,9,120.0,1080.0,2024-06-23
51921,1,1014,8,35.0,280.0,2024-05-28
51922,2,1003,9,55.0,495.0,2024-01-21
51923,4,1011,4,30.0,120.0,2024-06-02
51924,4,1002,6,35.0,210.0,2024-09-06
51925,1,1011,8,30.0,240.0,2024-04-07
51926,2,1001,4,450.0,1800.0,2024-01-13
51927,5,1004,8,180.0,1440.0,2024-07-18
51928,1,1013,9,120.0,1080.0,2024-11-25
51929,3,1008,9,65.0,585.0,2024-08-18
51930,1,1001,6,450.0,2700.0,2024-01-29
51931,3,1013,1,120.0,120.0,2024-07-26
51932,1,1004,9,180.0,1620.0,2024-08-22
51933,5,1003,10,55.0,550.0,2024-04-29
51934,1,1001,3,450.0,1350.0,2024-09-07
51935,1,1008,10,65.0,650.0,2024-01-24
51936,2,1012,3,40.0,120.0,2024-01-08
51937,2,1011,1,30.0,30.0,2024-06-06
51938,1,1008,10,65.0,650.0,2024-03-28
51939,5,1002,2,35.0,70.0,2024-02-28
51940,4,1010,10,25.0,250.0,2024-04-22
51941,1,1013,4,120.0,480.0,2024-08-06
51942,3,1013,7,120.0,840.0,2024-06-15
51943,1,1011,10,30.0,300.0,2024-10-06
51944,2,1006,4,120.0,480.0,2024-01-24
51945,5,1003,6,55.0,330.0,2024-02-02
51946,1,1005,3,185.0,555.0,2024-07-31
51947,2,1012,6,40.0,240.0,2024-10-10
51948,2,1008,4,65.0,260.0,2024-10-24
51949,1,1003,2,55.0,110.0,2024-11-19
51950,5,1007,3,45.0,135.0,2024-01-09
51951,4,1002,1,35.0,35.0,2024-01-04
51952,2,1002,10,35.0,350.0,2024-05-25
51953,4,1012,8,40.0,320.0,2024-12-20
51954,2,1004,3,180.0,540.0,2024-11-23
51955,3,1009,8,85.0,680.0,2024-07-29
51956,2,1003,10,55.0,550.0,2024-12-20
51957,1,1010,3,25.0,75.0,2024-09-12
51958,5,1002,5,35.0,175.0,2024-06-27
51959,4,1001,9,450.0,4050.0,2024-04-30
51960,2,1002,9,35.0,315.0,2024-02-18
51961,5,1006,9,120.0,1080.0,2024-09-16
51962,2,1008,4,65.0,260.0,2024-05-21
51963,1,1004,2,180.0,360.0,2024-03-17
51964,4,1008,3,65.0,195.0,2024-03-22
51965,1,1001,6,450.0,2700.0,2024-05-25
51966,2,1007,5,45.0,225.0,2024-06-20
51967,5,1013,8,120.0,960.0,2024-01-23
51968,1,1012,1,40.0,40.0,2024-10-02
51969,2,1003,1,55.0,55.0,2024-09-05
51970,5,1002,2,35.0,70.0,2024-04-30
51971,4,1010,10,25.0,250.0,2024-06-15
51972,4,1004,6,180.0,1080.0,2024-04-27
51973,1,1006,4,120.0,480.0,2024-02-20
51974,2,1012,7,40.0,280.0,2024-04-12
51975,4,1004,2,180.0,360.0,2024-08-29
51976,5,1008,1,65.0,65.0,2024-08-11
51977,2,1004,10,180.0,1800.0,2024-08-20
51978,2,1007,6,45.0,270.0,2024-03-10
51979,4,1012,4,40.0,160.0,2024-11-19
51980,3,1005,4,185.0,740.0,2024-06-20
51981,2,1001,10,450.0,4500.0,2024-01-31
51982,3,1003,2,55.0,110.0,2024-08-26
51983,4,1007,3,45.0,135.0,2024-06-24
51984,2,1005,10,185.0,1850.0,2024-03-21
51985,5,1003,10,55.0,550.0,2024-10-10
51986,2,1002,7,35.0,245.0,2024-09-24
51987,4,1014,4,35.0,140.0,2024-10-29
51988,4,1014,8,35.0,280.0,2024-05-22
51989,1,1012,7,40.0,280.0,2024-05-06
51990,2,1006,7,120.0,840.0,2024-10-23
51991,2,1010,3,25.0,75.0,2024-10-20
51992,1,1007,1,45.0,45.0,2024-01-21
51993,4,1012,9,40.0,360.0,2024-01-18
51994,4,1009,7,85.0,595.0,2024-09-02
51995,1,1008,8,65.0,520.0,2024-05-03
51996,1,1009,1,85.0,85.0,2024-12-20
51997,4,1004,3,180.0,540.0,2024-07-02
51998,3,1004,2,180.0,360.0,2024-01-09
51999,4,1011,5,30.0,150.0,2024-03-23
52000,4,1014,10,35.0,350.0,2024-10-25
62000,4,1014,10,35.0,350.0,2024-10-25
